Episode, Steps, Reward, Time (in milliseconds)
803, 729, -83.09999999999944, 1339
804, 127, -15.499999999999972, 1403
805, 82, -8.099999999999987, 1445
806, 115, -11.399999999999975, 1325
807, 67, -6.5999999999999925, 1334
808, 129, -12.79999999999997, 1190
809, 729, -83.79999999999947, 1395
810, 729, -72.80000000000014, 1090
811, 96, -9.499999999999982, 1288
812, 279, -33.60000000000023, 1714
813, 133, -19.00000000000001, 1978
814, 100, -12.799999999999981, 1725
815, 76, -7.499999999999989, 1183
816, 71, -6.999999999999991, 1145
817, 65, -6.399999999999993, 1201
818, 88, -8.699999999999985, 1254
819, 169, -19.700000000000014, 1292
820, 87, -8.599999999999985, 1174
821, 713, -74.10000000000024, 1108
822, 729, -75.49999999999996, 1281
823, 75, -7.39999999999999, 1006
824, 276, -31.300000000000182, 1299
825, 101, -9.99999999999998, 1164
826, 277, -27.600000000000122, 1335
827, 76, -7.499999999999989, 1352
828, 168, -16.699999999999967, 1292
829, 560, -55.900000000000524, 1569
830, 140, -13.899999999999967, 1159
831, 729, -75.69999999999993, 1242
832, 163, -19.100000000000012, 1261
833, 160, -15.89999999999996, 1408
834, 729, -74.7, 1125
835, 652, -65.10000000000058, 1133
836, 303, -38.90000000000026, 1122
837, 67, -6.5999999999999925, 977
838, 157, -23.200000000000017, 1079
839, 144, -16.99999999999998, 1071
840, 59, -5.799999999999995, 1235
841, 729, -75.70000000000013, 1071
842, 84, -8.299999999999986, 1525
843, 106, -10.499999999999979, 1188
844, 101, -9.99999999999998, 1151
845, 64, -6.299999999999994, 1061
846, 113, -11.199999999999976, 1173
847, 206, -26.300000000000125, 1355
848, 90, -8.899999999999984, 1014
849, 69, -6.799999999999992, 1053
850, 66, -9.399999999999993, 1282
851, 79, -7.799999999999988, 1091
852, 127, -21.30000000000001, 1346
853, 569, -71.30000000000021, 997
854, 101, -9.99999999999998, 1149
855, 94, -9.299999999999983, 1094
856, 120, -11.899999999999974, 1151
857, 103, -10.19999999999998, 1140
858, 124, -12.299999999999972, 965
859, 159, -16.69999999999997, 1209
860, 79, -7.799999999999988, 981
861, 254, -31.100000000000087, 1381
862, 326, -32.50000000000019, 1230
863, 254, -31.100000000000136, 1164
864, 729, -88.99999999999909, 1060
865, 100, -9.89999999999998, 1305
866, 172, -28.700000000000003, 1321
867, 160, -15.89999999999996, 1044
868, 729, -75.69999999999993, 1195
869, 588, -79.59999999999968, 1054
870, 140, -13.899999999999967, 1203
871, 729, -72.80000000000014, 1144
872, 729, -80.39999999999964, 1166
873, 729, -74.7, 1049
874, 154, -15.299999999999962, 986
875, 156, -15.499999999999961, 1190
876, 196, -19.500000000000007, 1290
877, 88, -8.699999999999985, 911
878, 296, -59.30000000000024, 1012
879, 89, -9.699999999999982, 1135
880, 170, -16.89999999999997, 1291
881, 248, -24.70000000000008, 1032
882, 729, -72.80000000000014, 1021
883, 479, -47.80000000000041, 1172
884, 729, -124.99999999999854, 1276
885, 171, -16.99999999999997, 1070
886, 252, -28.90000000000012, 1265
887, 153, -15.199999999999962, 1049
888, 156, -15.499999999999961, 1072
889, 729, -78.59999999999984, 1117
890, 272, -30.70000000000018, 897
891, 89, -8.799999999999985, 962
892, 174, -17.299999999999976, 1139
893, 243, -30.00000000000007, 1145
894, 75, -7.39999999999999, 1140
895, 85, -8.399999999999986, 1120
896, 82, -8.099999999999987, 1016
897, 208, -38.10000000000005, 1087
898, 88, -8.699999999999985, 1081
899, 265, -49.60000000000015, 986
900, 118, -11.699999999999974, 1115
901, 98, -9.699999999999982, 1131
902, 92, -9.099999999999984, 1223
903, 143, -14.199999999999966, 1114
904, 83, -8.199999999999987, 1276
905, 69, -6.799999999999992, 1189
906, 70, -6.8999999999999915, 1181
907, 79, -10.699999999999989, 1189
908, 729, -72.80000000000014, 1363
909, 80, -7.899999999999988, 1103
910, 215, -21.400000000000034, 1197
911, 58, -5.699999999999996, 1174
912, 121, -11.999999999999973, 1099
913, 69, -6.799999999999992, 1001
914, 114, -21.600000000000065, 1038
915, 216, -27.800000000000146, 955
916, 141, -13.999999999999966, 1280
917, 729, -97.09999999999899, 1264
918, 99, -9.799999999999981, 1098
919, 76, -7.499999999999989, 1333
920, 493, -54.900000000000425, 1058
921, 434, -54.90000000000034, 1213
922, 199, -19.80000000000001, 1050
923, 66, -6.499999999999993, 1244
924, 344, -45.500000000000256, 1178
925, 114, -11.299999999999976, 1056
926, 206, -20.50000000000002, 1140
927, 118, -11.699999999999974, 1232
928, 86, -8.499999999999986, 983
929, 65, -6.399999999999993, 1249
930, 306, -30.500000000000163, 1238
931, 86, -8.499999999999986, 1410
932, 87, -8.599999999999985, 1204
933, 82, -8.099999999999987, 1245
934, 83, -8.199999999999987, 1304
935, 729, -72.80000000000014, 1356
936, 160, -19.600000000000023, 1406
937, 152, -15.099999999999962, 1490
938, 96, -18.20000000000002, 1189
939, 72, -7.099999999999991, 1096
940, 107, -10.599999999999978, 1246
941, 108, -13.599999999999978, 1138
942, 133, -13.199999999999969, 1113
943, 92, -9.099999999999984, 1081
944, 64, -6.299999999999994, 1333
945, 115, -11.399999999999975, 1325
946, 188, -21.600000000000048, 1118
947, 108, -14.499999999999979, 1388
948, 66, -9.399999999999993, 1358
949, 267, -26.600000000000108, 1280
950, 139, -13.799999999999967, 1507
951, 91, -11.899999999999984, 1255
952, 694, -69.30000000000034, 1363
953, 96, -9.499999999999982, 1088
954, 133, -16.09999999999997, 1435
955, 142, -21.700000000000024, 1299
956, 111, -10.999999999999977, 1523
957, 729, -88.99999999999969, 1218
958, 74, -7.29999999999999, 1152
959, 94, -9.299999999999983, 1269
960, 454, -45.300000000000374, 1138
961, 80, -13.699999999999989, 1254
962, 277, -32.300000000000146, 1213
963, 162, -16.09999999999996, 1379
964, 348, -36.500000000000234, 1274
965, 109, -10.799999999999978, 1376
966, 729, -103.39999999999884, 1344
967, 273, -30.100000000000115, 1136
968, 106, -10.499999999999979, 1185
969, 58, -5.699999999999996, 1151
970, 110, -13.799999999999978, 1213
971, 74, -7.29999999999999, 1431
972, 89, -8.799999999999985, 1235
973, 72, -7.099999999999991, 1445
974, 75, -13.19999999999999, 1367
975, 78, -7.699999999999989, 1163
976, 114, -14.199999999999976, 1465
977, 238, -23.700000000000067, 1148
978, 130, -12.89999999999997, 1132
979, 152, -25.50000000000002, 1155
980, 74, -7.29999999999999, 1288
981, 614, -61.3000000000006, 1393
982, 113, -11.199999999999976, 1150
983, 729, -78.59999999999972, 1267
984, 136, -13.499999999999968, 1232
985, 729, -74.60000000000001, 1393
986, 314, -43.80000000000018, 1177
987, 196, -19.500000000000007, 1485
988, 134, -16.19999999999997, 1626
989, 360, -39.70000000000024, 1279
990, 177, -43.7000000000001, 1061
991, 68, -6.699999999999992, 1350
992, 154, -21.600000000000062, 1384
993, 282, -34.80000000000014, 1226
994, 97, -12.39999999999998, 1261
995, 88, -8.699999999999985, 1038
996, 326, -32.50000000000019, 1243
997, 126, -12.499999999999972, 1301
998, 136, -16.399999999999974, 1069
999, 97, -9.599999999999982, 1282
1000, 104, -10.29999999999998, 1227

Average Reward: -36.275799999999904
Average Number of Steps: 299
Minimum Number of Steps: 58
Average Time (in milliseconds): 1042
